Path,Valence,Energy
./data/lpd/lpd_cleansed/D/J/I/TRDJIEM128F9334E7A/744b8ce63daf420f60eb8dca0970bcdd.npz,0.173,0.426
./data/lpd/lpd_cleansed/D/J/L/TRDJLOJ128F14640BD/5da18967dd673079a1feb672bdd1bf3d.npz,0.782,0.585
./data/lpd/lpd_cleansed/D/J/L/TRDJLFT128E0786E39/a17c93a2c731422f41f604c648a33bba.npz,0.928,0.787
./data/lpd/lpd_cleansed/D/J/L/TRDJLZD128F92EF922/4393b768a7347752216f5f99d42aa0b8.npz,0.568,0.922
./data/lpd/lpd_cleansed/D/J/G/TRDJGCT128F93002A4/697a5f0dc8e786535a72a1bfe5a694d3.npz,0.0768,0.202
./data/lpd/lpd_cleansed/D/J/G/TRDJGOJ128F426A08F/1dc2af04c1b862fb4ccdfe4f4781d0c7.npz,0.858,0.554
./data/lpd/lpd_cleansed/D/J/R/TRDJRSX128F14A07A6/e50e15a7a29756f7677929d2e3d70079.npz,0.628,0.938
./data/lpd/lpd_cleansed/D/J/R/TRDJRDU128E07914D3/88453949327d8be12e22dbf61a5acd3b.npz,0.285,0.989
./data/lpd/lpd_cleansed/D/J/E/TRDJEYH128F42A3A4F/1467b4d3485bc7d0dc7a5671d5f428c6.npz,0.648,0.464
./data/lpd/lpd_cleansed/D/O/B/TRDOBKN128F9332EE9/8e37c9be1f2c00bc73e42eb680f73ad1.npz,0.575,0.975
./data/lpd/lpd_cleansed/D/O/K/TRDOKHU128F92F74B2/857e8574b3b710e680cc1438a6ae676e.npz,0.278,0.418
./data/lpd/lpd_cleansed/D/O/M/TRDOMSF128F42A4ABF/5fad00a9390aca77ede2c411c9915fcb.npz,0.44,0.944
./data/lpd/lpd_cleansed/D/O/Q/TRDOQBH128F93005EE/b967dc9f4075fb70adc774d15fd54094.npz,0.616,0.837
./data/lpd/lpd_cleansed/D/O/W/TRDOWAC128F425E43A/f7068b2db716800d44dc6ab740367944.npz,0.374,0.406
./data/lpd/lpd_cleansed/D/O/J/TRDOJKX128F4244522/f952b1800052150416c3809a0e8171e8.npz,0.706,0.662
./data/lpd/lpd_cleansed/D/O/Y/TRDOYDS128F92E8BE1/baffbc273463f3e89f006378670e50be.npz,0.617,0.862
./data/lpd/lpd_cleansed/D/O/Y/TRDOYVW128F92E1A86/13b2283d39882c30181e07446ae69f11.npz,0.288,0.638
./data/lpd/lpd_cleansed/D/O/C/TRDOCGB128F4263981/703df1b2e16075af983d0ac4604337d8.npz,0.271,0.178
./data/lpd/lpd_cleansed/D/O/C/TRDOCPL128F42B78F4/2719600e6dc96afd79d6b9c0770f771b.npz,0.165,0.437
./data/lpd/lpd_cleansed/D/O/C/TRDOCPO128F4260E47/2c822a0bb915576a451df4e60a6cee02.npz,0.767,0.569
./data/lpd/lpd_cleansed/D/O/U/TRDOUVT128F1464F30/e4e8fc2fa7ffb58d7cb43dcc7faab05a.npz,0.113,0.652
./data/lpd/lpd_cleansed/D/O/N/TRDONCE12903CCB83B/2aae376fc5adc5688d0a7e19ae58354d.npz,0.766,0.844
./data/lpd/lpd_cleansed/D/O/H/TRDOHCJ128F425AC87/d1fa229f5d4032b675d7f452c24b8bfd.npz,0.49,0.881
./data/lpd/lpd_cleansed/D/O/T/TRDOTIV128F428E572/a654cdbecfb3b5f235a0f552a53be79c.npz,0.854,0.744
./data/lpd/lpd_cleansed/D/O/T/TRDOTLD128E0785819/e6166157a2c805e27504d9affc514025.npz,0.12,0.274
./data/lpd/lpd_cleansed/D/O/L/TRDOLXT128F92E598E/beb76ceb6f76af2ebf89aba1e83dbc98.npz,0.506,0.771
./data/lpd/lpd_cleansed/D/O/X/TRDOXRF128F425B600/1bfb7f285464ed7eb070de9647660af7.npz,0.501,0.174
./data/lpd/lpd_cleansed/D/O/X/TRDOXVN12903CD0B3D/cc6ed363389add2704f76e8926179a9e.npz,0.285,0.681
./data/lpd/lpd_cleansed/D/O/P/TRDOPZR128F92DEA58/c30e375def40c837cc60c80a13d18753.npz,0.236,0.655
./data/lpd/lpd_cleansed/D/O/R/TRDORGR128F423D1BA/ddcfc5a934f0c54cb98d3090609236d6.npz,0.441,0.74
./data/lpd/lpd_cleansed/D/O/E/TRDOERR128F92F5DEF/192194a32d648a170edd218ad2e44913.npz,0.632,0.384
./data/lpd/lpd_cleansed/D/Y/B/TRDYBFP12903CB6F29/d6fa9cbdca5789da5675ff18f931716a.npz,0.212,0.631
./data/lpd/lpd_cleansed/D/Y/K/TRDYKWG128F4269066/d69651980091fb0620b0c6e0c48fe65e.npz,0.548,0.482
./data/lpd/lpd_cleansed/D/Y/S/TRDYSOG128F9343C43/7cc079a7bd42e67d30242baa28ab4280.npz,0.482,0.996
./data/lpd/lpd_cleansed/D/Y/F/TRDYFYX128F92F295E/e61959cc04461d3edc6e3312abb23e73.npz,0.973,0.554
./data/lpd/lpd_cleansed/D/Y/Q/TRDYQKH128F92F9A6A/b2b4943074fd8b3b1dc0d298215ec999.npz,0.485,0.842
./data/lpd/lpd_cleansed/D/Y/Q/TRDYQCE128F92DF883/b248043e252e8c94853f8e08525c6c10.npz,0.51,0.533
./data/lpd/lpd_cleansed/D/Y/Q/TRDYQMF128F93204D6/fdabd9ad4a9ef0f666b2cae27d8c4775.npz,0.701,0.691
./data/lpd/lpd_cleansed/D/Y/J/TRDYJQB128F9312FA4/67afa1ac9760b3f676089506039f910b.npz,0.12,0.592
./data/lpd/lpd_cleansed/D/Y/C/TRDYCTK128F92E96A9/d08277a6338b782cae2f5bcf3546349b.npz,0.427,0.591
./data/lpd/lpd_cleansed/D/Y/C/TRDYCRY128F42BCE60/96bb58fcfeee3aab983cac76e32bdf9f.npz,0.635,0.866
./data/lpd/lpd_cleansed/D/Y/C/TRDYCXM128F424421F/f97b85c807bdc6467d9ce50d6b3041a2.npz,0.768,0.823
./data/lpd/lpd_cleansed/D/Y/C/TRDYCRA128F93089D2/80bd6391b27768230c868b1d5233bd1f.npz,0.26,0.277
./data/lpd/lpd_cleansed/D/Y/Z/TRDYZYY128F4284F78/07432d50fa6f41dec64954018adfce03.npz,0.14,0.137
./data/lpd/lpd_cleansed/D/Y/Z/TRDYZPO128F92C3BB1/51f880f1e4c9e536142c0372d9549588.npz,0.709,0.481
./data/lpd/lpd_cleansed/D/Y/N/TRDYNBY128F93097C7/185d6a628d68bda0e91741ddedbf8df4.npz,0.693,0.45
./data/lpd/lpd_cleansed/D/Y/N/TRDYNAQ128F42523FB/3810129e424964801309bfb4bf4ae93f.npz,0.272,0.976
./data/lpd/lpd_cleansed/D/Y/H/TRDYHSN128F4267081/db18d8701c747f4696985285ef825998.npz,0.35,0.627
./data/lpd/lpd_cleansed/D/Y/T/TRDYTVM12903CA6C82/edc1c9e0ab6a3de6568983bdd3512c7e.npz,0.0958,0.675
./data/lpd/lpd_cleansed/D/Y/T/TRDYTGI128F425986D/cc2d9d0ed0ec2d13f02b5208357d076c.npz,0.204,0.434
./data/lpd/lpd_cleansed/D/Y/L/TRDYLPH128F92FC46C/aaa58c8609448422483079b07e9f8101.npz,0.823,0.587
./data/lpd/lpd_cleansed/D/Y/L/TRDYLAN12903CD0371/3895b1e58f1cad7b47ac93d5ea7bef2f.npz,0.165,0.353
./data/lpd/lpd_cleansed/D/C/D/TRDCDRW128F931FAFB/214b7fa15c88d901264c17f06e192b58.npz,0.706,0.919
./data/lpd/lpd_cleansed/D/C/B/TRDCBYX128F1473281/3cc7181557da2349b394f389466d3873.npz,0.561,0.651
./data/lpd/lpd_cleansed/D/C/B/TRDCBBG128F4280CE6/1d9d7efb44b3f5e18c3ee612fc6defd0.npz,0.0974,0.0895
./data/lpd/lpd_cleansed/D/C/K/TRDCKGI128F1496A7A/2d8c906d44b5f51a169ea3c9dd372290.npz,0.343,0.531
./data/lpd/lpd_cleansed/D/C/S/TRDCSVL128EF35C471/72a9361a66fe2067559eca9606d9d965.npz,0.102,0.376
./data/lpd/lpd_cleansed/D/C/A/TRDCAZU128F42774B5/8c7a77d311e8bdfa2eb0f3ee310cc40c.npz,0.574,0.755
./data/lpd/lpd_cleansed/D/C/A/TRDCALN128F42BC549/3e414a6851046889aa07a6949a7c5d2d.npz,0.317,0.469
./data/lpd/lpd_cleansed/D/C/Q/TRDCQNE128F4247EFA/72c2fed05482619a7af9c0d1aa6a24a4.npz,0.184,0.519
./data/lpd/lpd_cleansed/D/C/Q/TRDCQGU12903CA96B5/5dd4427d17c9f72d41231ac40337f30b.npz,0.777,0.884
./data/lpd/lpd_cleansed/D/C/W/TRDCWMK12903CE5175/76348f7a9e55764a16e37336774088c0.npz,0.666,0.901
./data/lpd/lpd_cleansed/D/C/O/TRDCOWK128F92C5047/e597c57639cc9e3515a08b47ceed11c2.npz,0.731,0.527
./data/lpd/lpd_cleansed/D/C/O/TRDCOOG128F42596E1/06ac2219ff049c0471a24cda9726b963.npz,0.288,0.208
./data/lpd/lpd_cleansed/D/C/O/TRDCOBM128F426F4C2/cb4c363fbf160ea8e8466a095bcb47b9.npz,0.982,0.686
./data/lpd/lpd_cleansed/D/C/C/TRDCCVP128F42A8ABA/e16bb60e19ff88dd292b2e5b1c45c6d2.npz,0.563,0.48
./data/lpd/lpd_cleansed/D/C/U/TRDCUNZ128F4285E94/0d4115277f06d5aca4d14a2f816d07e8.npz,0.833,0.55
./data/lpd/lpd_cleansed/D/C/H/TRDCHMG128F1470B35/cb049591536b3d60870bbbd60f40b8f0.npz,0.837,0.844
./data/lpd/lpd_cleansed/D/C/L/TRDCLEJ128F423C07B/669fe3528c57c958479c67f20158488f.npz,0.673,0.348
./data/lpd/lpd_cleansed/D/C/X/TRDCXST128F931599D/b8ffdb97ba2c3e6c28a561f288c9a637.npz,0.332,0.252
./data/lpd/lpd_cleansed/D/C/X/TRDCXGE12903C9B891/bc11aedb9c44074c732f6aac7ac9a3a3.npz,0.554,0.599
./data/lpd/lpd_cleansed/D/C/P/TRDCPJV128F429129B/9430ff451211faf376a12b49cef1e8ad.npz,0.946,0.99
./data/lpd/lpd_cleansed/D/C/R/TRDCREM128F9339E48/d1fd86e92da5587bef06959dc399a501.npz,0.746,0.797
./data/lpd/lpd_cleansed/D/C/R/TRDCREK128F425985C/27bf26a8a5b38bb8145dc8260404f11c.npz,0.658,0.925
./data/lpd/lpd_cleansed/D/C/R/TRDCRYX128F4259DD7/f9c761b856b0405eafb33aa8a3005d73.npz,0.257,0.622
./data/lpd/lpd_cleansed/D/Z/A/TRDZAJV12903CD2FEB/bb948c37dbb3c3898c6e8fc20dfb9376.npz,0.325,0.621
./data/lpd/lpd_cleansed/D/Z/A/TRDZANR128F425A83B/3a0417a54caec522d5b0ba324ab1352f.npz,0.295,0.314
./data/lpd/lpd_cleansed/D/Z/Q/TRDZQTA128F428E575/bdc67b45d8057c8abc5f32416a4cdbf4.npz,0.702,0.779
./data/lpd/lpd_cleansed/D/Z/Q/TRDZQPF128F42762D9/fcfd912822d12b1c2915be5d3fc781fd.npz,0.439,0.611
./data/lpd/lpd_cleansed/D/Z/W/TRDZWMX128F145282F/56dd3687d5db391eb1a9e0d217def80f.npz,0.482,0.672
./data/lpd/lpd_cleansed/D/Z/O/TRDZOMC128F426E356/154057611c0d6eb553f803dc71dea361.npz,0.133,0.585
./data/lpd/lpd_cleansed/D/Z/Y/TRDZYQP128F425985D/bbac29ffd941f8db40ba78c7a62a47bb.npz,0.676,0.83
./data/lpd/lpd_cleansed/D/Z/C/TRDZCCZ128F42760CA/67ac56c7073588e83732e689d5dfbe33.npz,0.78,0.586
./data/lpd/lpd_cleansed/D/Z/U/TRDZUPF128F426B82F/a447036357e0ce99c2e360e03d72da60.npz,0.424,0.284
./data/lpd/lpd_cleansed/D/Z/N/TRDZNBU128EF3435E4/04355a454b32650f35c7f8dd02d0891c.npz,0.382,0.775
./data/lpd/lpd_cleansed/D/Z/N/TRDZNDM128F425A053/d15663ca2f4ee3dcaba64f69d9d1c632.npz,0.575,0.336
./data/lpd/lpd_cleansed/D/Z/N/TRDZNOR128F92D667B/a609cac94830a1e10c799957cd63a8e6.npz,0.63,0.7
./data/lpd/lpd_cleansed/D/Z/L/TRDZLPC12903CE7D1B/83bce7571849879ece02c6775152c149.npz,0.272,0.889
./data/lpd/lpd_cleansed/D/Z/L/TRDZLBR12903CC9C5B/3aa09a33d4255981769f7dd95766556e.npz,0.93,0.746
./data/lpd/lpd_cleansed/D/Z/G/TRDZGGF128F92DCFEA/d840e40799ce3a84dbd684e45bc7d8d7.npz,0.908,0.858
./data/lpd/lpd_cleansed/D/Z/G/TRDZGMP128F426EA9A/7cb73fcd15cd4daa8a72cff4bf841a86.npz,0.37,0.634
./data/lpd/lpd_cleansed/D/Z/R/TRDZRAF128F42A9483/e281f43a82f63105310bec30a32496a3.npz,0.554,0.82
./data/lpd/lpd_cleansed/D/Z/E/TRDZEKE128F427EF05/6c15137a6bcc4568dcb3d43ebc71675e.npz,0.863,0.76
./data/lpd/lpd_cleansed/D/U/D/TRDUDZN128F4256320/12265ef123552946ed4ba9761c27eed5.npz,0.375,0.236
./data/lpd/lpd_cleansed/D/U/M/TRDUMQM12903CB2775/844485045016d70f65fce12de15d26f8.npz,0.942,0.769
./data/lpd/lpd_cleansed/D/U/M/TRDUMEA128F427208E/ded4425b006431395e170c4326dd5ff9.npz,0.963,0.925
./data/lpd/lpd_cleansed/D/U/S/TRDUSKB128F9312AB0/0d59a0cc0138db95d3e6f7fa79c9a06e.npz,0.359,0.632
./data/lpd/lpd_cleansed/D/U/A/TRDUAZP12903CD8F08/c45b880b998043ded8900a97601708fe.npz,0.174,0.735
./data/lpd/lpd_cleansed/D/U/A/TRDUAAP128F149CAF9/91e6abc464e4c3aa8d7040707542850c.npz,0.535,0.795
./data/lpd/lpd_cleansed/D/U/Q/TRDUQIS128F4263AE5/37c1f14a2e04dc6501099d75357d84f2.npz,0.493,0.415
./data/lpd/lpd_cleansed/D/U/Q/TRDUQRJ128F92F256B/cb70d66a21a95a37f8870768cb1b781f.npz,0.0356,0.996
./data/lpd/lpd_cleansed/D/U/W/TRDUWXM128F932C24F/7871635bacde7419d0eb65d937badc3d.npz,0.375,0.417
./data/lpd/lpd_cleansed/D/U/J/TRDUJZT128F149DA0A/539f6b266222a79c92cdab1d46e818d6.npz,0.967,0.651
./data/lpd/lpd_cleansed/D/U/J/TRDUJUZ12903C9D370/738c918c23b36568201b62cb138ad278.npz,0.108,0.598
./data/lpd/lpd_cleansed/D/U/J/TRDUJNW128F9324BA4/2a14cc6f39a8078b8d24ea29a2a7f6ba.npz,0.778,0.481
./data/lpd/lpd_cleansed/D/U/U/TRDUUZR128F4263FCB/68678b2e2656624c87fa9ca4f5654c1d.npz,0.0575,0.284
./data/lpd/lpd_cleansed/D/U/N/TRDUNMK12903CE31F8/67afa1ac9760b3f676089506039f910b.npz,0.12,0.592
./data/lpd/lpd_cleansed/D/U/H/TRDUHFJ12903CDB6E7/3015fd6ea6a771e9fe9cda0aac752e13.npz,0.12,0.926
./data/lpd/lpd_cleansed/D/U/H/TRDUHLD128F4271BC1/17b97cc7a8ee2f260c525154faa1bfcd.npz,0.253,0.629
./data/lpd/lpd_cleansed/D/U/T/TRDUTID128F9327611/11d4e70edfa04bc81a2fd07832f95a3b.npz,0.25,0.398
./data/lpd/lpd_cleansed/D/U/L/TRDULTQ128F42979D1/18cd2b488bf96cd706f4b88712452ba7.npz,0.328,0.593
./data/lpd/lpd_cleansed/D/U/L/TRDULDF128F42959EC/a654cdbecfb3b5f235a0f552a53be79c.npz,0.854,0.744
./data/lpd/lpd_cleansed/D/U/G/TRDUGZF128F933C035/867ad1e46482337d8f415c736ba87990.npz,0.983,0.973
./data/lpd/lpd_cleansed/D/U/R/TRDURTO128F4236CBE/770fe4203feaa6050d4f6b5477a015a0.npz,0.387,0.755
./data/lpd/lpd_cleansed/D/U/E/TRDUEYE128F4263173/6f2b837ad1477ca987cab035814af851.npz,0.777,0.558
./data/lpd/lpd_cleansed/D/N/D/TRDNDRK128F4228915/da402f26c466ad6e9f4f1b877a2d322e.npz,0.596,0.501
./data/lpd/lpd_cleansed/D/N/D/TRDNDIE12903CA5B25/6b9f3ee16714fc4e5bbdc19073c648c4.npz,0.334,0.623
./data/lpd/lpd_cleansed/D/N/M/TRDNMIZ12903CB2D9D/06edab23d8746d61da93bdf5d397ff90.npz,0.168,0.22
./data/lpd/lpd_cleansed/D/N/A/TRDNALN128F42698B4/d963d89f628e24a642c023a871bc117c.npz,0.234,0.476
./data/lpd/lpd_cleansed/D/N/Q/TRDNQDH128F42A177C/ee46b95fb2706027fe030b8c27023734.npz,0.741,0.851
./data/lpd/lpd_cleansed/D/N/W/TRDNWCY128F428B902/678960d284c8d36b77ff4e4f40d46206.npz,0.301,0.648
./data/lpd/lpd_cleansed/D/N/J/TRDNJDK128F92FC43C/16414c12855af7e21022dcfa91a3e7c2.npz,0.925,0.51
./data/lpd/lpd_cleansed/D/N/O/TRDNOFN128F930B146/91b2331a2f05c5737f5d0f092a8bfa95.npz,0.608,0.72
./data/lpd/lpd_cleansed/D/N/Z/TRDNZHK128F92DF3EB/d0db86377cbecdb27ce21840414ec33c.npz,0.485,0.789
./data/lpd/lpd_cleansed/D/N/U/TRDNUNW128F933DB3D/d2afed7ceadc4663018736a2e0f97a7a.npz,0.176,0.553
./data/lpd/lpd_cleansed/D/N/N/TRDNNEX128F4290D00/9228dc38b32275d96bf62ce309f4544a.npz,0.904,0.946
./data/lpd/lpd_cleansed/D/N/N/TRDNNPY128F9300482/b30e9c2a981b47d50e59ca766b4982d5.npz,0.697,0.922
./data/lpd/lpd_cleansed/D/N/V/TRDNVBJ128F934C664/33e25961450580b58d93c55e15315981.npz,0.131,0.64
./data/lpd/lpd_cleansed/D/N/I/TRDNIAX128F4285094/42b3c0c4b0072cc55999d14e8b05e147.npz,0.595,0.449
./data/lpd/lpd_cleansed/D/N/L/TRDNLEM128F428A318/b03ca460883bbcee8c331986c4c01f80.npz,0.716,0.287
./data/lpd/lpd_cleansed/D/N/P/TRDNPDF128F425C80B/2827fc20d4edcd6c20f4d4537533cbfe.npz,0.443,0.9
./data/lpd/lpd_cleansed/D/N/G/TRDNGXI128F92F0AC9/f4ae4aa5c3305a789849cc3b2e9d752f.npz,0.486,0.28
./data/lpd/lpd_cleansed/D/N/G/TRDNGTU128F429F5AD/850a478cc1eebbfa81393d0716fd1cad.npz,0.337,0.677
./data/lpd/lpd_cleansed/D/H/M/TRDHMSQ128F4282AD1/cc11c1f4750e1b284d144c8eca0606ac.npz,0.334,0.264
./data/lpd/lpd_cleansed/D/H/O/TRDHOVR128F427BAFB/a9d46d095cf9f3eb428175c23d96fe22.npz,0.698,0.757
./data/lpd/lpd_cleansed/D/H/U/TRDHUAQ12903D06182/6e0901907e1e7bf15c69cf82820b7a85.npz,0.812,0.474
./data/lpd/lpd_cleansed/D/H/U/TRDHUKP128EF3444C9/e77a2c6c338a4f190b43f001fcb15d4d.npz,0.505,0.627
./data/lpd/lpd_cleansed/D/H/T/TRDHTGE128F93369DD/ddaf346c5eb613bc2fac837bedba6a23.npz,0.964,0.567
./data/lpd/lpd_cleansed/D/H/V/TRDHVRQ128F426DD1D/28dc9c2295bb1ad7b41fd8b2f624af07.npz,0.0346,0.251
./data/lpd/lpd_cleansed/D/H/I/TRDHIIE12903CE14B5/19902f7b2525949a5cb4ad066507903b.npz,0.23,0.222
./data/lpd/lpd_cleansed/D/H/X/TRDHXAE128F145A44B/9a15f46d800f4deec61508da90e3eec6.npz,0.965,0.648
./data/lpd/lpd_cleansed/D/H/X/TRDHXKF12903CB0FA4/e2b7211ffbd10ad56ad3e0800bc25a3e.npz,0.581,0.779
./data/lpd/lpd_cleansed/D/H/E/TRDHEMH128F92F1D6B/156fdc0dd10bd020e48bfddc7af797f8.npz,0.0657,0.872
./data/lpd/lpd_cleansed/D/H/E/TRDHETB128F14A6E0C/0061eff263bbf63b580d8cff20e1e933.npz,0.375,0.634
./data/lpd/lpd_cleansed/D/T/D/TRDTDZS12903C98022/ad77f62e662a5ec2951e7e0b085f6618.npz,0.271,0.647
./data/lpd/lpd_cleansed/D/T/D/TRDTDDW12903D08949/8128d35ddc97b18ea56fffcdd37cfa1f.npz,0.596,0.814
./data/lpd/lpd_cleansed/D/T/B/TRDTBHC128F424D5BC/a0736cec44ebf900fbf4ae14aee28bc1.npz,0.245,0.905
./data/lpd/lpd_cleansed/D/T/B/TRDTBSN128F9326267/57520a46ca8ce947c522c9640f518bbc.npz,0.765,0.84
./data/lpd/lpd_cleansed/D/T/B/TRDTBDB128E0782858/5452f631e40328737043365adb66e77e.npz,0.539,0.858
./data/lpd/lpd_cleansed/D/T/M/TRDTMAB128F42B7982/35e1d7d343d0301f9fc683a04d2ad74b.npz,0.81,0.62
./data/lpd/lpd_cleansed/D/T/M/TRDTMGW128F9336663/2c67541cfab43c66ea3d7d9c115202c0.npz,0.459,0.56
./data/lpd/lpd_cleansed/D/T/F/TRDTFNI128F934EE6A/90a7429047387db620f5ea2c63ed963e.npz,0.742,0.558
./data/lpd/lpd_cleansed/D/T/F/TRDTFZR128F148AFE7/d67eb122752a00c183696a9fa8652ce3.npz,0.387,0.643
./data/lpd/lpd_cleansed/D/T/F/TRDTFOZ128EF35E23F/d0f4af86118488ab712a44115b7e4d6c.npz,0.819,0.589
./data/lpd/lpd_cleansed/D/T/Q/TRDTQPK128F9317EB9/35e1d7d343d0301f9fc683a04d2ad74b.npz,0.81,0.62
./data/lpd/lpd_cleansed/D/T/W/TRDTWHW128F9313690/87b03da6551a9fa14831d109fe1333f6.npz,0.789,0.594
./data/lpd/lpd_cleansed/D/T/J/TRDTJYD128F9347268/b165231ae77a0f0d72c527d1513ba12a.npz,0.78,0.442
./data/lpd/lpd_cleansed/D/T/Z/TRDTZHA128EF342DD5/d9bd4d92c2f075b1d8e26a2e2d3efc75.npz,0.751,0.842
./data/lpd/lpd_cleansed/D/T/U/TRDTUCQ128F42AB46D/e50e15a7a29756f7677929d2e3d70079.npz,0.628,0.938
./data/lpd/lpd_cleansed/D/T/U/TRDTURG128F4276BC0/e80fc5dcafee86e23754a2b0ce82eb73.npz,0.267,0.926
./data/lpd/lpd_cleansed/D/T/H/TRDTHNE128F931B53F/1069af03ed97eb55d1625f5f586c924a.npz,0.0723,0.87
./data/lpd/lpd_cleansed/D/T/T/TRDTTUB128F4250EB4/031ad2cfde2562a6fee03267166ff3e1.npz,0.676,0.786
./data/lpd/lpd_cleansed/D/T/V/TRDTVMN128E078458F/816f9716d1542f425e42b9c35950743a.npz,0.867,0.835
./data/lpd/lpd_cleansed/D/T/V/TRDTVGI128E078EDBB/653fdc73b0fe8e1676949c130c270f21.npz,0.374,0.992
./data/lpd/lpd_cleansed/D/T/I/TRDTIQB128F4284A74/7132a1bc521f4da867a27d0360dd99fa.npz,0.486,0.816
./data/lpd/lpd_cleansed/D/T/G/TRDTGPB128F42630CE/2329f83374b97bf935af6818ea5e364e.npz,0.344,0.948
./data/lpd/lpd_cleansed/D/T/G/TRDTGTS128F422B14E/d820a106f3db66c41fa50c0dc36267ce.npz,0.0525,0.262
./data/lpd/lpd_cleansed/D/T/R/TRDTRFX128F4264ECE/7d7663dadc3746703c5bd11d77cedf27.npz,0.887,0.653
./data/lpd/lpd_cleansed/D/V/D/TRDVDKG128F93069EB/af5aaba47d7b5ddf19914cfc938fded2.npz,0.0975,0.186
./data/lpd/lpd_cleansed/D/V/B/TRDVBMD128F426239B/7fff1e734249f421c005f0b83775a835.npz,0.77,0.782
./data/lpd/lpd_cleansed/D/V/K/TRDVKOM128F92F90C4/d553b2b9bec56e98d7d7181870346777.npz,0.17,0.245
./data/lpd/lpd_cleansed/D/V/K/TRDVKOU128F92ED9B9/3cc05ddf5cc4830f5700873e701c6519.npz,0.442,0.483
./data/lpd/lpd_cleansed/D/V/M/TRDVMMO128F429535E/bbcf01b1d6725e25c30b7de40b47b651.npz,0.264,0.513
./data/lpd/lpd_cleansed/D/V/Q/TRDVQVO128F42B8614/38300de9ddede66cc45813d82431fb14.npz,0.625,0.395
./data/lpd/lpd_cleansed/D/V/J/TRDVJLJ12903CCBF87/c711f5674e0760d6d47d5b723846a62f.npz,0.334,0.957
./data/lpd/lpd_cleansed/D/V/O/TRDVOVI128F427095E/4968dec2dd9dd500a25f612b3504f452.npz,0.448,0.562
./data/lpd/lpd_cleansed/D/V/N/TRDVNWZ128F42997E6/dd3b86c720ffc6b065c48176a223efc6.npz,0.835,0.218
./data/lpd/lpd_cleansed/D/V/H/TRDVHXS128F429584B/8497edb2998d0feac4f0289951a14ae4.npz,0.349,0.283
./data/lpd/lpd_cleansed/D/V/T/TRDVTBH128F931B964/8c2012752e959da1a005587acef9368c.npz,0.275,0.599
./data/lpd/lpd_cleansed/D/V/V/TRDVVFX128F92D8256/680d7643e5dd9b36f13729f2a6eb41e1.npz,0.188,0.466
./data/lpd/lpd_cleansed/D/V/X/TRDVXTR12903CE3673/e8af2183d77d3fedd9742bf6c7d5eef9.npz,0.84,0.0817
./data/lpd/lpd_cleansed/D/V/X/TRDVXAV128F4285F4E/b718ee0621a5d9d10e1445451d63aeed.npz,0.161,0.39
./data/lpd/lpd_cleansed/D/V/P/TRDVPRV128F933CE5D/d78ea7a9cc48779c717d84f46afa1263.npz,0.422,0.953
./data/lpd/lpd_cleansed/D/V/P/TRDVPVU12903CA5CCC/f350f576aaba513801e4320f2068a77d.npz,0.938,0.696
./data/lpd/lpd_cleansed/D/V/G/TRDVGPS12903D00ED3/9a0208c5eefa89ef1d05a8a2a06acdc8.npz,0.965,0.808
./data/lpd/lpd_cleansed/D/V/G/TRDVGZB128F1477092/a356557ed79be9593139d59fbc052ce6.npz,0.168,0.967
./data/lpd/lpd_cleansed/D/V/G/TRDVGOK128F932A6C7/67cac8ac4d3cf6664b3ac02e483ee491.npz,0.608,0.943
./data/lpd/lpd_cleansed/D/I/D/TRDIDWO12903CCFD27/7fe34aa463d2c6456e5174796611c2e1.npz,0.536,0.459
./data/lpd/lpd_cleansed/D/I/D/TRDIDEU128F429C359/f696439f358a978f9a0e2178fb46e875.npz,0.342,0.631
./data/lpd/lpd_cleansed/D/I/M/TRDIMKQ128F930C8E7/218723130013fa72fc1dced89773087d.npz,0.921,0.766
./data/lpd/lpd_cleansed/D/I/S/TRDISPC12903CCC60F/b8f1133e8362fcbc9405fcc8cccf1403.npz,0.284,0.778
./data/lpd/lpd_cleansed/D/I/A/TRDIAIG128F4243101/1a42e8eecd59a2921d8b7f708bcfbe18.npz,0.195,0.936
./data/lpd/lpd_cleansed/D/I/A/TRDIAFN128F42B31B9/30a0a5f4c0bfaae55b6ae84770d48231.npz,0.323,0.651
./data/lpd/lpd_cleansed/D/I/Y/TRDIYBZ128F429834C/f0da6dfab46009b0b2c3642f1ffa2a47.npz,0.499,0.755
./data/lpd/lpd_cleansed/D/I/Z/TRDIZQU128F93353DF/bca754549bd7b1cf7a4f3f997e92edfd.npz,0.795,0.535
./data/lpd/lpd_cleansed/D/I/U/TRDIUAM128F423C91B/e4a5f17216662933d9096aa5342953d2.npz,0.588,0.769
./data/lpd/lpd_cleansed/D/I/H/TRDIHUZ128F4226013/f4b3b3a48395e61a7b99bc33c7e0ce4c.npz,0.0518,0.482
./data/lpd/lpd_cleansed/D/I/V/TRDIVOV12903CEC94D/b6268757e0ad8be364e9f07fb0b2b79c.npz,0.27,0.893
./data/lpd/lpd_cleansed/D/I/V/TRDIVYP128F42231DD/cc1f412a0f346a33602cbdae126222fe.npz,0.49,0.688
./data/lpd/lpd_cleansed/D/I/V/TRDIVOT128F42779B6/da3a5d8e01f64ec6858d382f6a70111e.npz,0.424,0.728
